ID,Name,Type,X,Y,Width,Height,Voltage
TMP00311617,,其他,329.4054765562515,506.64663034346563,0.006010612323148248,0.006010612323148248,10kV
TMP00311620,,其他,325.5138699125255,506.64663034346563,0.006010612323148248,0.006010612323148248,10kV
TMP00311623,,其他,347.87447035497235,506.64663034346563,0.006010597038525892,0.006010597038525892,10kV
TMP00311626,,其他,351.7660567314971,506.64663034346563,0.006010597038525892,0.006010597038525892,10kV
TMP00311629,,其他,349.8202432760335,506.64663034346563,0.006010597038525892,0.006010597038525892,10kV
TMP00311632,,其他,353.71182965255827,506.64663034346563,0.006010597038525892,0.006010597038525892,10kV
TMP00311646,,其他,367.66944579401184,506.64663034346563,0.006010595815756104,0.006010595815756104,10kV
TMP00311649,,其他,369.61521871507296,506.64663034346563,0.006010595815756104,0.006010595815756104,10kV
TMP00311652,,其他,365.7236323385482,506.64663034346563,0.006010595815756104,0.006010595815756104,10kV
TMP00311655,,其他,363.7778594174871,506.64663034346563,0.006010595815756104,0.006010595815756104,10kV
TMP00311661,,其他,380.8798912950071,506.64663034346563,0.006010597038525892,0.006010597038525892,10kV
TMP00311667,,其他,384.77147767153184,506.64663034346563,0.006010597038525892,0.006010597038525892,10kV
TMP00311673,,其他,382.82570475047066,506.64663034346563,0.006010597038525892,0.006010597038525892,10kV
TMP00311676,,其他,378.9341183739459,506.64663034346563,0.006010597038525892,0.006010597038525892,10kV
TMP00311679,,其他,396.84768952302323,504.1045963622872,0.005838668881036489,0.005838668881036489,10kV
TMP00311688,,其他,400.6279278960033,505.8057036301282,0.005838668881036489,0.005838668881036489,10kV
TMP00311696,,其他,402.5180876168958,504.1045963622872,0.005838668881036489,0.005838668881036489,10kV
TMP00311701,,其他,394.95752980213075,504.1045963622872,0.005838668881036489,0.005838668881036489,10kV
TMP00311708,,其他,398.7378087095133,505.8057036301282,0.005838668881036489,0.005838668881036489,10kV
TMP00311798,,其他,343.0067344985194,464.44849333940124,0.00631350462744431,0.00631350462744431,10kV
TMP00311801,,其他,347.09446684852526,464.44849333940124,0.00631350462744431,0.00631350462744431,10kV
TMP00311807,,其他,352.5734209596015,451.1463184856497,0.00631350462744431,0.00631350462744431,10kV
TMP00311812,,其他,348.4856886095956,451.1463184856497,0.00631350462744431,0.00631350462744431,10kV
TMP00311818,,其他,484.2939746439,489.67965909492665,0.006313504016059416,0.006313504016059416,10kV
TMP00311823,,其他,488.38170699390594,489.67965909492665,0.006313504016059416,0.006313504016059416,10kV
TMP00311836,,其他,392.0426198527661,569.3686324115204,0.006313504016059416,0.006313504016059416,10kV
TMP00311841,,其他,396.13035220277203,569.3686324115204,0.006313504016059416,0.006313504016059416,10kV
TMP00311847,,其他,428.1339653861243,565.3819523268355,0.006313504016059416,0.006313504016059416,10kV
TMP00311852,,其他,432.2216977361302,565.3819523268355,0.006313504016059416,0.006313504016059416,10kV
TMP00311860,,其他,445.2183242641738,550.8247513042634,0.006313504016059416,0.006313504016059416,10kV
TMP00311865,,其他,449.3060566141797,550.8247513042634,0.006313504016059416,0.006313504016059416,10kV
