line_id,line_type,line_type_cn,inferred_type,inferred_type_cn,line_color,line_stroke_width,from_element_id,from_element_type,from_element_name,from_terminal,to_element_id,to_element_type,to_element_name,to_terminal
TMP_211fe050-c65c-40f8-8621-d462fd4651c1,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_651467bf-b203-49ad-9a6e-350cf6f0f5c2,Fuse,刀闸0064,1,TMP_c21210d6-6a99-4922-9cfc-53c1fdb86e6f,Junction,00000站外-电缆终端头,1
TMP_52f8f957-7a08-47e7-97dd-c6c9b1757a4a,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_651467bf-b203-49ad-9a6e-350cf6f0f5c2,Fuse,刀闸0064,1,TMP_c21210d6-6a99-4922-9cfc-53c1fdb86e6f,Junction,00000站外-电缆终端头,1
TMP_0e1f1102-4a9f-43e9-b7a9-063558920302,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_651467bf-b203-49ad-9a6e-350cf6f0f5c2,Fuse,刀闸0064,1,TMP_c21210d6-6a99-4922-9cfc-53c1fdb86e6f,Junction,00000站外-电缆终端头,1
TMP_e9093524-6a5d-4e4e-8586-6fc3eb65d11f,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_651467bf-b203-49ad-9a6e-350cf6f0f5c2,Fuse,刀闸0064,1,TMP_c21210d6-6a99-4922-9cfc-53c1fdb86e6f,Junction,00000站外-电缆终端头,1
TMP_70d24fc2-779d-4834-96e3-03258d7ffd8f,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_547e24cf-c53c-431e-9b2d-fa3893bf5e3b,Junction,00000站外-电缆终端头,1,TMP_c75bcfb4-42cc-42de-9a39-4edb63222e75,Fuse,刀闸0063,1
TMP_b9c01e78-1698-443e-9219-fba5e6a029e5,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_c75bcfb4-42cc-42de-9a39-4edb63222e75,Fuse,刀闸0063,1,TMP_547e24cf-c53c-431e-9b2d-fa3893bf5e3b,Junction,00000站外-电缆终端头,1
TMP_5dc5fcf3-c876-4ce8-93e6-f1e198ebc5c9,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_c75bcfb4-42cc-42de-9a39-4edb63222e75,Fuse,刀闸0063,1,TMP_547e24cf-c53c-431e-9b2d-fa3893bf5e3b,Junction,00000站外-电缆终端头,1
TMP_5cff3699-0091-40de-ad56-bceb79e64413,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_c75bcfb4-42cc-42de-9a39-4edb63222e75,Fuse,刀闸0063,1,TMP_eee83e74-1c59-4903-af5a-eedde92db0a0,Junction,00000终端头510876,1
TMP_841aa576-d1c2-4bb8-ab0c-5bc56068e08f,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_e0c066ce-8c56-4cef-9a78-0fe609ada3ef,Fuse,刀闸0059,1,TMP_3397b1cb-4e20-4ede-9de5-dd4fba8b52bf,PowerTransformer,配变2201,2
TMP_544d2b1c-282e-4d02-b2ee-3a937e6efccd,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_e0c066ce-8c56-4cef-9a78-0fe609ada3ef,Fuse,刀闸0059,1,TMP_ff8fd893-54af-427a-b59d-d7f25203eb7d,PowerTransformer,配变2245,1
TMP_745adb28-5418-4cc9-8830-3d84d060089e,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_e0c066ce-8c56-4cef-9a78-0fe609ada3ef,Fuse,刀闸0059,1,TMP_ff8fd893-54af-427a-b59d-d7f25203eb7d,PowerTransformer,配变2245,1
TMP_5d7cea43-be1b-4001-b99d-dce93f166bdd,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_e0c066ce-8c56-4cef-9a78-0fe609ada3ef,Fuse,刀闸0059,1,TMP_ff8fd893-54af-427a-b59d-d7f25203eb7d,PowerTransformer,配变2245,1
TMP_7ec098dc-a5bc-4274-bff4-1a4762657ea0,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_261d0974-f873-4c50-8468-b389851a6aaf,Fuse,刀闸0061,1,TMP_a2a8700d-3285-4f45-8cd6-5a8da5aee9b3,PowerTransformer,配变2246,1
TMP_5e7596a4-d105-4d2d-9506-300898bffda3,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_261d0974-f873-4c50-8468-b389851a6aaf,Fuse,刀闸0061,1,TMP_a2a8700d-3285-4f45-8cd6-5a8da5aee9b3,PowerTransformer,配变2246,1
TMP_2435cc2c-199a-4b94-a6dd-94529ebd1e44,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_261d0974-f873-4c50-8468-b389851a6aaf,Fuse,刀闸0061,1,TMP_a2a8700d-3285-4f45-8cd6-5a8da5aee9b3,PowerTransformer,配变2246,1
TMP_b8206d17-1651-40a9-8b4f-19cd818316b3,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_261d0974-f873-4c50-8468-b389851a6aaf,Fuse,刀闸0061,1,TMP_a2a8700d-3285-4f45-8cd6-5a8da5aee9b3,PowerTransformer,配变2246,1
TMP_16e1cc25-c484-4298-a356-c2c62caa0e04,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_261d0974-f873-4c50-8468-b389851a6aaf,Fuse,刀闸0061,1,TMP_a2a8700d-3285-4f45-8cd6-5a8da5aee9b3,PowerTransformer,配变2246,1
TMP_4311c854-54fd-4dff-bf98-175b9ba96533,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_261d0974-f873-4c50-8468-b389851a6aaf,Fuse,刀闸0061,1,TMP_a2a8700d-3285-4f45-8cd6-5a8da5aee9b3,PowerTransformer,配变2246,1
TMP_3f63fb9d-353b-48e3-9651-1d0533ef537b,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_261d0974-f873-4c50-8468-b389851a6aaf,Fuse,刀闸0061,1,TMP_a2a8700d-3285-4f45-8cd6-5a8da5aee9b3,PowerTransformer,配变2246,1
TMP_9610cf7e-945a-4d00-985f-58bb83ba8efc,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_7ee2d60a-6e29-4d74-a634-578bd68b563a,Junction,00000站外-电缆终端头,1,TMP_565ea3e2-395b-42ee-80c9-b5b436ffde82,Fuse,刀闸0060,1
TMP_ec7eebb8-d0db-4312-b807-45d42a2ed97e,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_565ea3e2-395b-42ee-80c9-b5b436ffde82,Fuse,刀闸0060,1,TMP_0850141f-78c7-4626-a591-1816d72c4499,PowerTransformer,配变2247,1
TMP_95f987ae-cd94-4c44-b879-7b9ab8c48fc9,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_37a64424-3646-4d1e-a329-50e867a110b2,Fuse,刀闸0057,1,TMP_f86045bf-a897-40c7-b17c-f62ccfbb0b3b,Breaker,开关00017,2
TMP_652724b1-4b7d-4506-b6e8-5f3df5d8b9de,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_37a64424-3646-4d1e-a329-50e867a110b2,Fuse,刀闸0057,1,TMP_298f74fd-f44e-4410-8acd-2cdcbc9a1da7,PowerTransformer,配变2244,2
TMP_eb7237b6-b9cb-44e0-a152-d7bc547ccec9,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_37a64424-3646-4d1e-a329-50e867a110b2,Fuse,刀闸0057,1,TMP_298f74fd-f44e-4410-8acd-2cdcbc9a1da7,PowerTransformer,配变2244,2
TMP_a3cc01b7-e711-4981-957a-7c77d1d93417,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_37a64424-3646-4d1e-a329-50e867a110b2,Fuse,刀闸0057,1,TMP_298f74fd-f44e-4410-8acd-2cdcbc9a1da7,PowerTransformer,配变2244,2
TMP_4399223a-2a21-4dd5-94b2-b2e5023fd6c5,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_298f74fd-f44e-4410-8acd-2cdcbc9a1da7,PowerTransformer,配变2244,2,TMP_ad1dbb95-34a1-4eb4-bc60-4d0a4c16bf5f,Fuse,刀闸0058,2
TMP_c6342b9d-2077-43f3-93f4-467bc5b1aa6c,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_298f74fd-f44e-4410-8acd-2cdcbc9a1da7,PowerTransformer,配变2244,2,TMP_ad1dbb95-34a1-4eb4-bc60-4d0a4c16bf5f,Fuse,刀闸0058,2
TMP_7d671f49-b9c6-4bf6-bb96-b259cfabe1bd,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_298f74fd-f44e-4410-8acd-2cdcbc9a1da7,PowerTransformer,配变2244,2,TMP_ad1dbb95-34a1-4eb4-bc60-4d0a4c16bf5f,Fuse,刀闸0058,2
TMP_d2c067e4-8288-4d65-a195-50c42eb832f9,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_298f74fd-f44e-4410-8acd-2cdcbc9a1da7,PowerTransformer,配变2244,2,TMP_ad1dbb95-34a1-4eb4-bc60-4d0a4c16bf5f,Fuse,刀闸0058,2
TMP_da426764-0e4e-452a-a606-a8a6f09ed63c,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_298f74fd-f44e-4410-8acd-2cdcbc9a1da7,PowerTransformer,配变2244,2,TMP_ad1dbb95-34a1-4eb4-bc60-4d0a4c16bf5f,Fuse,刀闸0058,2
TMP_d6f25acd-9457-43d2-b0e6-612ea8a1a96a,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_298f74fd-f44e-4410-8acd-2cdcbc9a1da7,PowerTransformer,配变2244,2,TMP_ad1dbb95-34a1-4eb4-bc60-4d0a4c16bf5f,Fuse,刀闸0058,2
TMP_47b74321-c1a2-4d7a-beef-937411f9c6f9,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_298f74fd-f44e-4410-8acd-2cdcbc9a1da7,PowerTransformer,配变2244,2,TMP_a622ddda-abf8-4201-9517-0a3341d8b788,Fuse,刀闸0056,1
TMP_7db39247-95b8-4d25-81f2-f233d217480b,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_298f74fd-f44e-4410-8acd-2cdcbc9a1da7,PowerTransformer,配变2244,2,TMP_a622ddda-abf8-4201-9517-0a3341d8b788,Fuse,刀闸0056,1
TMP_a9716cc1-d6bc-468d-b60d-e2e3526a5257,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_a622ddda-abf8-4201-9517-0a3341d8b788,Fuse,刀闸0056,1,TMP_298f74fd-f44e-4410-8acd-2cdcbc9a1da7,PowerTransformer,配变2244,2
TMP_886c682d-6edd-4769-8ee0-066e176313f5,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_a622ddda-abf8-4201-9517-0a3341d8b788,Fuse,刀闸0056,1,TMP_344ff237-c410-412a-9fff-3b3a44c582c8,PowerTransformer,配变2242,1
TMP_273bc6a9-9003-4393-ab1e-381d1ddfe5a9,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_a622ddda-abf8-4201-9517-0a3341d8b788,Fuse,刀闸0056,1,TMP_344ff237-c410-412a-9fff-3b3a44c582c8,PowerTransformer,配变2242,1
TMP_1bf581a8-652f-4563-9950-9b73bef86f78,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_a622ddda-abf8-4201-9517-0a3341d8b788,Fuse,刀闸0056,1,TMP_344ff237-c410-412a-9fff-3b3a44c582c8,PowerTransformer,配变2242,1
TMP_ec53262f-5d39-4c89-9e56-ca4b7504fa59,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_a622ddda-abf8-4201-9517-0a3341d8b788,Fuse,刀闸0056,1,TMP_344ff237-c410-412a-9fff-3b3a44c582c8,PowerTransformer,配变2242,1
TMP_b7bb3470-d7b4-4a1f-9969-d2f238b039a1,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_a622ddda-abf8-4201-9517-0a3341d8b788,Fuse,刀闸0056,1,TMP_344ff237-c410-412a-9fff-3b3a44c582c8,PowerTransformer,配变2242,1
TMP_735a3d7e-46cd-4e91-a1ac-5ad43c956b9d,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_72711326-16d8-488a-934b-d51b7bcffaf6,Fuse,刀闸0068,2,TMP_f9d503bc-bbc2-45f2-902f-91ce27565eaa,Fuse,刀闸0049,1
TMP_7c3af810-1b06-46b0-a195-3527aa3ed0d2,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_04c0b7f9-7c6c-466b-82e3-e02d042211c3,PowerTransformer,配变2190,2,TMP_559600c0-a4bc-45e6-9713-7eda9042670a,Fuse,刀闸0051,1
TMP_c89bfe28-c94c-4d53-9914-3ec3395dbf68,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_559600c0-a4bc-45e6-9713-7eda9042670a,Fuse,刀闸0051,1,TMP_04c0b7f9-7c6c-466b-82e3-e02d042211c3,PowerTransformer,配变2190,1
TMP_68d58ff2-c473-488c-97c1-13d98cc63055,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_04c0b7f9-7c6c-466b-82e3-e02d042211c3,PowerTransformer,配变2190,1,TMP_4b2c119a-db75-4df9-b4a1-1e1b3b9eef76,Fuse,刀闸0013,2
TMP_d45145bc-0bac-4998-9fbe-564f74c4c374,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_4b2c119a-db75-4df9-b4a1-1e1b3b9eef76,Fuse,刀闸0013,2,TMP_04c0b7f9-7c6c-466b-82e3-e02d042211c3,PowerTransformer,配变2190,1
TMP_3afc1703-9586-42c1-97b2-42cea8f45967,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_4b2c119a-db75-4df9-b4a1-1e1b3b9eef76,Fuse,刀闸0013,2,TMP_04c0b7f9-7c6c-466b-82e3-e02d042211c3,PowerTransformer,配变2190,1
TMP_9f3ff246-1530-47fa-b098-e80ff5409912,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_4b2c119a-db75-4df9-b4a1-1e1b3b9eef76,Fuse,刀闸0013,1,TMP_04c0b7f9-7c6c-466b-82e3-e02d042211c3,PowerTransformer,配变2190,1
TMP_7426ba5a-3f2c-443c-9229-dd6d1995bf61,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_4b2c119a-db75-4df9-b4a1-1e1b3b9eef76,Fuse,刀闸0013,1,TMP_04c0b7f9-7c6c-466b-82e3-e02d042211c3,PowerTransformer,配变2190,1
TMP_4fef83f0-b3a2-445d-9654-d5c66ec8d3a5,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_4b2c119a-db75-4df9-b4a1-1e1b3b9eef76,Fuse,刀闸0013,1,TMP_04c0b7f9-7c6c-466b-82e3-e02d042211c3,PowerTransformer,配变2190,1
TMP_d6e9ca37-4d7e-4084-a9dd-9f7087ee851f,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_4b2c119a-db75-4df9-b4a1-1e1b3b9eef76,Fuse,刀闸0013,1,TMP_04c0b7f9-7c6c-466b-82e3-e02d042211c3,PowerTransformer,配变2190,1
TMP_0d34faa8-2e37-4eec-ab2f-ae8fbb57ed43,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_4b2c119a-db75-4df9-b4a1-1e1b3b9eef76,Fuse,刀闸0013,1,TMP_04c0b7f9-7c6c-466b-82e3-e02d042211c3,PowerTransformer,配变2190,1
TMP_1eb34bc9-496c-4b27-b80b-83c7e5e22153,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_4b2c119a-db75-4df9-b4a1-1e1b3b9eef76,Fuse,刀闸0013,1,TMP_04c0b7f9-7c6c-466b-82e3-e02d042211c3,PowerTransformer,配变2190,1
TMP_b807d503-7f37-486f-af9e-c32ab39e2817,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_4b2c119a-db75-4df9-b4a1-1e1b3b9eef76,Fuse,刀闸0013,1,TMP_e1559d81-aba9-45f1-b63e-7173cac43d6b,Fuse,刀闸0052,1
TMP_4d8de384-c907-4478-b831-bbdbf552af3b,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_e1559d81-aba9-45f1-b63e-7173cac43d6b,Fuse,刀闸0052,1,TMP_4b2c119a-db75-4df9-b4a1-1e1b3b9eef76,Fuse,刀闸0013,1
TMP_fd698c79-72d9-4138-9c91-cd5e62618eec,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_e1559d81-aba9-45f1-b63e-7173cac43d6b,Fuse,刀闸0052,1,TMP_087e52b6-9a8c-4255-a181-88c4692dc2f2,PowerTransformer,配变2239,1
TMP_a21c14be-f975-40d4-8efd-3f401a29b735,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_e1559d81-aba9-45f1-b63e-7173cac43d6b,Fuse,刀闸0052,1,TMP_087e52b6-9a8c-4255-a181-88c4692dc2f2,PowerTransformer,配变2239,1
TMP_f2f1348b-235b-43b7-979e-cc5146f06ac0,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_e1559d81-aba9-45f1-b63e-7173cac43d6b,Fuse,刀闸0052,1,TMP_087e52b6-9a8c-4255-a181-88c4692dc2f2,PowerTransformer,配变2239,1
TMP_55610aa2-cadb-40e4-b011-34b30fffbd52,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_e1559d81-aba9-45f1-b63e-7173cac43d6b,Fuse,刀闸0052,1,TMP_087e52b6-9a8c-4255-a181-88c4692dc2f2,PowerTransformer,配变2239,1
TMP_08393850-230a-4930-9eb1-3debd3bf5fe2,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_e1559d81-aba9-45f1-b63e-7173cac43d6b,Fuse,刀闸0052,1,TMP_087e52b6-9a8c-4255-a181-88c4692dc2f2,PowerTransformer,配变2239,1
TMP_90bb6f9b-5df4-48e3-9577-730dfcbb16c5,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_e1559d81-aba9-45f1-b63e-7173cac43d6b,Fuse,刀闸0052,1,TMP_06768cfc-58cb-4a44-b509-4c3aded7b9fd,PowerTransformer,配变2238,1
TMP_d7f91a90-6b18-45b9-82c9-41992b0fbc05,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_e1559d81-aba9-45f1-b63e-7173cac43d6b,Fuse,刀闸0052,1,TMP_06768cfc-58cb-4a44-b509-4c3aded7b9fd,PowerTransformer,配变2238,1
TMP_d402b6a0-6def-46fe-bbf0-0fa16eefa721,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_48a4fe7f-051a-4e65-959b-5052dc59fee8,Fuse,刀闸0055,1,TMP_e71c5ebb-cb38-4864-9f82-a09b450c2146,Fuse,刀闸0053,1
TMP_634eb1ff-eff6-4276-b2ef-e2807ea57e3a,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_48a4fe7f-051a-4e65-959b-5052dc59fee8,Fuse,刀闸0055,1,TMP_e71c5ebb-cb38-4864-9f82-a09b450c2146,Fuse,刀闸0053,1
TMP_6585367b-1efc-483c-860e-543e268fb30c,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_48a4fe7f-051a-4e65-959b-5052dc59fee8,Fuse,刀闸0055,1,TMP_e71c5ebb-cb38-4864-9f82-a09b450c2146,Fuse,刀闸0053,1
TMP_f84b5603-6410-4f7c-975f-ced8c8099ea9,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_a75088e4-45f1-4383-a284-173d17347ddf,Fuse,刀闸0054,1,TMP_48a4fe7f-051a-4e65-959b-5052dc59fee8,Fuse,刀闸0055,1
TMP_85b86551-9b04-43a5-8a86-8356a07c3dbc,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_524dec35-cdbe-4a47-a63a-68166df6fe3a,Fuse,刀闸0046,1,TMP_065be228-2e33-400e-841f-f4c56e86668f,PowerTransformer,配变2230,1
TMP_16f4b1fc-d645-4a09-8bea-18014c03cc37,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_79401958-f0c0-4f58-84f4-3dc935eb6156,Breaker,开关00027,2,TMP_f3d7352f-345e-4aff-ab1b-4b8b2e547b8c,Fuse,刀闸0038,1
TMP_73f8fc8b-e8f2-46b1-871b-a23d040b6f56,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_ebf92919-df23-49f6-87fe-6199f11ad1bb,Fuse,刀闸0037,1,TMP_2088d004-1859-4eff-97d4-530284fecb09,PowerTransformer,配变2220,1
TMP_308856b0-f991-48c7-b0d0-1a1f84f9f46d,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_ebf92919-df23-49f6-87fe-6199f11ad1bb,Fuse,刀闸0037,1,TMP_2088d004-1859-4eff-97d4-530284fecb09,PowerTransformer,配变2220,1
TMP_544387e9-bcfe-45e6-974e-a3f8b093e76b,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_1b355c93-262b-4c0c-af58-a014bfe79e0b,Fuse,刀闸0036,1,TMP_42fc28b3-dd5e-403f-b9ff-13af49b3da63,PowerTransformer,配变2217,1
TMP_d99e9ea8-39d8-4f52-8b21-db18b8e731f2,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_1b355c93-262b-4c0c-af58-a014bfe79e0b,Fuse,刀闸0036,1,TMP_42fc28b3-dd5e-403f-b9ff-13af49b3da63,PowerTransformer,配变2217,1
TMP_fe54cfe2-b1f6-4a9c-8ff4-1405d4a101db,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_1b355c93-262b-4c0c-af58-a014bfe79e0b,Fuse,刀闸0036,1,TMP_42fc28b3-dd5e-403f-b9ff-13af49b3da63,PowerTransformer,配变2217,1
TMP_809ded49-5ea1-48de-bb2c-1fb87b45e9fe,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_1b355c93-262b-4c0c-af58-a014bfe79e0b,Fuse,刀闸0036,1,TMP_e44b6178-b466-4ac7-8152-0e150e3f1c4f,Fuse,刀闸0035,1
TMP_ebf05ec5-9ab9-40db-8f5b-7acf097b8b82,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_1b355c93-262b-4c0c-af58-a014bfe79e0b,Fuse,刀闸0036,1,TMP_e44b6178-b466-4ac7-8152-0e150e3f1c4f,Fuse,刀闸0035,1
TMP_2be7dd5c-235a-494e-96b1-f8b5d628dbcd,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_e44b6178-b466-4ac7-8152-0e150e3f1c4f,Fuse,刀闸0035,1,TMP_850e70ee-85c4-4693-871d-61c50c6d5147,PowerTransformer,配变2219,1
TMP_5e32356f-dea1-435d-94f6-ec383318b1df,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_e44b6178-b466-4ac7-8152-0e150e3f1c4f,Fuse,刀闸0035,1,TMP_850e70ee-85c4-4693-871d-61c50c6d5147,PowerTransformer,配变2219,1
TMP_44fd32bf-f5bd-4013-81d0-7ed94204d913,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_e44b6178-b466-4ac7-8152-0e150e3f1c4f,Fuse,刀闸0035,1,TMP_850e70ee-85c4-4693-871d-61c50c6d5147,PowerTransformer,配变2219,1
TMP_961e08a2-330f-4209-9be3-9603f8de551c,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_e44b6178-b466-4ac7-8152-0e150e3f1c4f,Fuse,刀闸0035,1,TMP_850e70ee-85c4-4693-871d-61c50c6d5147,PowerTransformer,配变2219,1
TMP_808f0f0e-b374-4fc2-a636-14899ff4e5d7,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_22bb7432-e558-4eb5-b3ea-6828af3b0163,Fuse,刀闸0033,1,TMP_0a3689a4-8cd7-4b71-ad64-aacd95fc31f9,PowerTransformer,配变2215,1
TMP_e270206c-12f7-42ca-a007-f8b334d721d7,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_22bb7432-e558-4eb5-b3ea-6828af3b0163,Fuse,刀闸0033,1,TMP_0a3689a4-8cd7-4b71-ad64-aacd95fc31f9,PowerTransformer,配变2215,1
TMP_e45b4ddf-88bb-4047-a44f-137aa1bc465d,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_ee73ebb6-94a7-4649-9868-0a45f43f5ab7,Fuse,刀闸0140,2,TMP_af614e7a-8da9-4618-ba15-056a10b01e0d,Breaker,开关00014,1
TMP_13f6192a-a34b-4a69-b50e-ced0e6c7832b,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_ee73ebb6-94a7-4649-9868-0a45f43f5ab7,Fuse,刀闸0140,2,TMP_af614e7a-8da9-4618-ba15-056a10b01e0d,Breaker,开关00014,1
TMP_039fd034-5392-432f-9a6a-ccf9c507e3ce,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_ee73ebb6-94a7-4649-9868-0a45f43f5ab7,Fuse,刀闸0140,2,TMP_af614e7a-8da9-4618-ba15-056a10b01e0d,Breaker,开关00014,1
TMP_653300e2-62d5-4589-bddf-4bfc9ae9d45a,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_ef5271b3-9ce5-4023-9188-ea7fb8890ce1,Breaker,开关00015,1,TMP_af614e7a-8da9-4618-ba15-056a10b01e0d,Breaker,开关00014,1
TMP_52fbf97d-14bb-412f-9524-55adfcfba3f2,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_ef5271b3-9ce5-4023-9188-ea7fb8890ce1,Breaker,开关00015,1,TMP_3bb7d272-cee0-446a-89f0-171129debd56,Junction,00000终端头510685,1
TMP_932f6871-ad65-4775-ae58-33bc7ea92ade,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_ef5271b3-9ce5-4023-9188-ea7fb8890ce1,Breaker,开关00015,1,TMP_3bb7d272-cee0-446a-89f0-171129debd56,Junction,00000终端头510685,1
TMP_420b89a0-bf9e-44cd-af90-83bf02df3b08,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.1126506472816369,TMP_ef5271b3-9ce5-4023-9188-ea7fb8890ce1,Breaker,开关00015,1,TMP_3bb7d272-cee0-446a-89f0-171129debd56,Junction,00000终端头510685,1
