line_id,line_type,line_type_cn,inferred_type,inferred_type_cn,line_color,line_stroke_width,from_element_id,from_element_type,from_element_name,from_terminal,to_element_id,to_element_type,to_element_name,to_terminal
TMP_2d83e654-dbf9-46fc-8266-c1e570fa1f7b,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_ad0b5fb3-9db9-4a1b-8fcb-6d89dd5f41da,Breaker,开关00017,2,TMP_103d2841-92d2-43b8-81b7-70908b3a4e89,PowerTransformer,配变2158,2
TMP_2df5bf55-6066-4ed4-820e-93616ced96fe,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_b4d4bed1-d70d-4a4d-87a9-9f8c944498da,Breaker,开关00015,2,TMP_58ddd343-7d49-4c8a-a173-471c4888b3b1,Junction,00000终端头506258,1
TMP_ee5dff0b-aa72-4850-ba54-f733e8e844a6,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_926a9e2d-ace6-4af4-af01-ed0447b7e967,Breaker,开关00014,2,TMP_ad0a227a-5549-4ae4-bae9-badeba24679b,Substation,站房000062,1
TMP_0e1bd31f-73ce-4023-acb0-a099985285cf,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_ed30fcb5-e999-4dd0-b462-53d94c6f1a49,Fuse,刀闸0030,2,TMP_547b0d1d-15d4-42c4-9b2b-7a5932fc45a9,Fuse,刀闸0029,1
TMP_1f5e40af-c351-4b18-8f48-be0a1a12ccff,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_52796213-55f2-4fdd-aa8a-8a708c467d4e,Breaker,开关00012,2,TMP_5f7b3199-32ba-4dfe-a531-07169d64c00d,Fuse,刀闸0024,1
TMP_e22c3f63-bbb3-4ba0-bda7-11fa05aac31a,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_37a41089-99dc-4e34-bf53-1b0265786f4c,Junction,,1,TMP_ece26176-1d95-4f5b-aba7-41f8924a7cd0,Junction,TMP00131370#环网箱101,1
TMP_32f32977-5e5b-49fb-b49b-bcb0ea2dab7a,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_9b9d06b6-e458-4950-b39f-2449d637f7f6,Junction,00000网箱104,1,TMP_dabd074f-101f-49a0-a641-3950f7262605,Junction,TMP00131370#箱变,1
TMP_13be27f1-8a73-4b12-9f9d-f8dbd0f222bc,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_0912e4b2-ba06-4767-abcc-ba2a5c516895,Junction,,1,TMP_902b2cfe-6b77-4e20-9119-9cb269eb05ed,Junction,,1
TMP_f6d9f8b0-a24f-4826-a28f-e47fcf981b35,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_3b02edb7-6adb-45a3-b073-c498319cdc0a,Junction,TMP00131373#环网箱103,1,TMP_eb62f0cd-c9a8-47d8-80c6-08e3be2a6aeb,Junction,TMP00131374#箱变,1
TMP_6cc9cfc3-9916-43c3-821d-cfba34cc6493,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_54a227e6-7205-4e48-9d33-4fc8cba61462,Junction,TMP00131373#环网箱102,1,TMP_3de5ce1a-163f-495f-83bd-82f9d50a5ae5,Junction,,1
TMP_7ff58ee3-7853-49b4-aa22-442ca8bad605,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_3de5ce1a-163f-495f-83bd-82f9d50a5ae5,Junction,,1,TMP_4dfed0f1-870e-4843-ad8a-fa1a7d2389cf,Junction,TMP00131371#环网箱101,1
TMP_54e149c3-9c02-4732-a519-53ab0d2590f2,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_0cefd9b8-cce9-4f21-83f5-e94563d220ae,Junction,TMP00131371#环网箱103,1,TMP_0bdf9aee-cee8-4837-bf06-5d15f92f4e9a,Junction,00000败支1#,1
TMP_617db6ea-7a29-426c-92f0-c319bf51ff48,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_50c54722-5c03-44cc-9ee1-7a12b0e76353,Junction,TMP00131373#,1,TMP_967b9139-9070-48c9-bbe4-7e88c81568a6,Junction,00000饭开关站101,1
TMP_5835e459-a50d-44f0-85d0-1f377f6ba6e2,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_a7c9de65-3062-46e9-a8b5-9e2a0660380b,Junction,00000终端头510947,1,TMP_5bb6d030-15ea-454c-9fa1-9e8822788e51,Junction,00000终端头511028,1
TMP_c2317555-477f-42d9-a31c-74c727acedd3,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_9ea67cc3-efb9-4142-bac5-80adcbf72136,Junction,00000终端头584386,1,TMP_b1ffd6c6-5bf8-4175-9686-b7d101c7e2c5,Junction,00000终端头584387,1
TMP_24492fc2-c570-47c2-945d-f6e7a4c57b58,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_d64247e0-9d62-486e-b800-dfe99f12bb10,Junction,00000饭开关站104,1,TMP_fe0908d9-f16f-488e-8465-85820f8391cb,Junction,TMP00131374#环网箱101,1
TMP_46384dc4-aabf-487b-a08e-c09127b39e4b,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_c636f4b9-145d-44c6-ae97-0bb4a0e61498,Junction,00000终端头584452,1,TMP_d70446d7-f087-400d-9ed0-d95792fc0111,Junction,00000终端头584470,1
TMP_bffa01eb-b24b-470c-93b1-b9fdd21b7a59,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_9ef5aa34-d7ed-4ade-863e-53258527e4ed,Junction,TMP00131371#环网箱102,1,TMP_1dad56a5-005e-4d36-99de-12c8211260b6,Junction,TMP00131372#环网箱101,1
TMP_0d2a2f9d-0047-4f1d-90b7-ddcf151d28d4,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_9ef5aa34-d7ed-4ade-863e-53258527e4ed,Junction,TMP00131371#环网箱102,1,TMP_1dad56a5-005e-4d36-99de-12c8211260b6,Junction,TMP00131372#环网箱101,1
TMP_57de2826-135d-4585-ac98-f8bd16b10561,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_104d6c2d-4a3a-4fa0-aa84-51a88610e265,Junction,,1,TMP_fe67f0d1-bf1c-4901-8f12-a276233969c9,Junction,,1
TMP_7a6e51d6-28a7-4279-a91b-f64c74caf1b0,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_a4ffe7b6-5dc5-4405-b9a4-6707d3c899ff,Junction,TMP00131366#环网箱103,1,TMP_ec2cf340-5406-4c76-a626-dcc7396e8413,Junction,00000明1#争101,1
TMP_b3679b93-8710-45e7-b9b8-469e5f17e14b,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_6488b850-60d8-4020-8af4-e05f902347f5,Junction,00000明1#争102,1,TMP_c2196482-e4e7-45bb-b4f7-9f328fd3cb92,Junction,00000明2#争101,1
TMP_0feaa319-2066-4262-9185-c9c733b80764,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_ed6da5cb-65ce-476c-a06b-bba21e12ceed,Junction,TMP00131366#环网箱102,1,TMP_a9a74a29-89b3-435b-bdfb-08c6dd45aa5a,Junction,00000争1#,1
TMP_cc12ee01-8f90-4fb1-8895-8bde14f5f760,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_16516ff2-fcbe-4c5c-abf0-0540e448097c,Junction,00000示分4#,1,TMP_973c5e89-1a50-498c-9472-3c0e8540dc42,Junction,00000终端头,1
TMP_d1c6076c-3bdf-4e57-94ee-d61f7bb76e0a,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_9d809089-a659-483c-a2cf-1e12a7502e2b,Junction,00000终端头203161,1,TMP_13de7f06-54f8-409f-81fd-2047c3369796,Junction,00000终端头203162,1
TMP_67132cd0-028b-44ab-9895-4b0f5551570f,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_4774de0a-2a82-4132-a4f0-702d09d4b572,Breaker,开关00025,2,TMP_172b355d-81a4-4197-a144-33fe09fe2d69,Junction,00000SUB020_开关站101,1
TMP_d66020f6-dc64-459b-b127-4cfde7197302,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_5bdee9c2-9e63-47ce-8f9a-d9e1e1abd2fc,Substation,站房000024,1,TMP_e22b908c-05ac-443c-a28a-5f082a4e3d1c,Junction,TMP00312846,1
TMP_76850f4e-8fdf-42dc-b894-f0cd575829a7,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_47bd9f70-e15c-4a13-935a-035caca6957f,Junction,00000SUB020_开关站102,1,TMP_708912dc-9ff0-4fae-914c-8eb19868b3a2,Breaker,开关00002,2
TMP_e0aa486d-5607-4113-ab4a-4acb0482447e,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_ed2196d7-9097-474a-95e7-85f0d78ca6c1,Junction,00000终端头463510,1,TMP_7d2993f2-0616-4818-9efa-7f60eca7275c,Junction,00000终端头463511,1
TMP_33a7c562-4f8e-49d5-a750-071ce2c99aac,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_a41d9dee-7231-4af9-85c3-3ff8e77e8c4b,Junction,00000终端头506351,1,TMP_194ca69d-324e-4d00-a4e6-4f9aa373460e,Junction,00000终端头506352,1
TMP_9dc8a141-2e05-4890-ac07-e62eeb53c6f6,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_b452eaee-b5a3-4793-996d-238086f17973,Junction,TMP00312852,1,TMP_12f87dbe-dc8f-48fa-b70d-2ff730e0b5ee,Junction,TMP00312854,1
TMP_28a16886-7653-42ca-967d-f1ee83593707,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_df3c95a0-8aea-4bbb-b7ae-ceeff759e58f,Junction,00000终端头463830,1,TMP_084e029b-d2cd-49a3-98ee-1e2d66e03e87,Junction,00000终端头463831,1
TMP_ec7e1958-9a40-4663-b757-0a310f3ed2de,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_8e8fd85c-ce43-41e6-9404-115829574ad8,Junction,00000终端头506383,1,TMP_d4a921b7-0780-4409-879c-6ad69d7ef965,Junction,,1
TMP_934599de-2db3-4e12-8aa6-e56aac974817,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_4e72c582-f5fd-42c0-a841-e9160d6bc0d9,Junction,00000终端头506051,1,TMP_bfef7664-60c3-4104-a42e-b25989d7a95b,Junction,00000终端头477979,1
TMP_72d4b2e1-b080-4c98-b29b-ca66824a8c7b,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_96a47f90-30e3-4d38-9f3c-f1a5316a9a00,Junction,00000终端头586715,1,TMP_ff2d39d2-56fd-43f6-9d37-9cd57b23d348,Fuse,刀闸0018,1
TMP_e93947f5-fce3-4745-9e08-cf89e617ab05,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_2630be9c-7d33-4396-9e62-4cb49d4a145a,Junction,00000终端头506644,1,TMP_ad4fd153-25f6-437d-a302-7699c271be69,Junction,00000终端头506645,1
TMP_c1f41db1-fef1-4565-abdc-e601e950d84d,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_d1c333b8-5c86-4905-b03c-8f7df4f46238,Junction,00000终端头463711,1,TMP_7768336e-6797-4e06-ad1e-7e0a9e22d6d8,Junction,,1
TMP_e56a0ecc-c5e7-4ac2-932e-fa5cbeb58017,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_d47a31f8-2722-412d-9e9d-77c737b2fe4a,Junction,00000终端头506054,1,TMP_bebc3aa6-27b7-4ab9-b044-5b08ee838b8e,PowerTransformer,配变2285,1
TMP_afb52123-d1de-48a1-a2cc-fdfc775c2177,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_c6a856cc-1efa-43b4-a734-fb0efbb35ced,Junction,00000终端头573744,1,TMP_73397572-3edf-4673-98c4-c8b57a7b20ed,Junction,00000终端头573745,1
TMP_e8e9885e-2480-4b9d-9591-1388b73051f8,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_58ddd343-7d49-4c8a-a173-471c4888b3b1,Junction,00000终端头506258,1,TMP_b4d4bed1-d70d-4a4d-87a9-9f8c944498da,Breaker,开关00015,2
TMP_1f861c1f-f5fb-4ff7-a142-bf762c7c3e4a,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_08c4f79d-3d08-4faa-a801-3f968cf455c9,Junction,00000终端头203402,1,TMP_7dfb7017-a9cb-4753-80fc-5b7bcb92aeed,Junction,00000终端头203403,1
TMP_6ccc9142-168e-4dce-9d29-454e049feed7,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_ef116697-ea0d-435c-b186-d343cef2c99a,Junction,00000终端头463822,1,TMP_10632294-874f-44d3-b7e5-53bdacc7bbeb,Junction,00000终端头463823,1
TMP_bd7ae51f-e827-4916-acaf-ea3559e17aec,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_178de85d-4145-4402-97b2-462e1e57b3af,Junction,00000终端头506181,1,TMP_b035d887-4987-48ae-b7a6-f9e48e250bba,Junction,00000终端头506182,1
TMP_7114d614-657c-4416-8e2f-cb707426b873,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_b5fa302a-959c-470e-beea-84bcfbea5366,Substation,站房000073,1,TMP_2129b920-b0a6-4c5e-b2ed-b66f92f3a6f4,Junction,火育象,1
TMP_47b26e97-f90b-4d44-b226-461b6bbb29a9,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_e1d8978c-1d0e-4681-ac7d-ed06769cff3b,Junction,00000终端头573373,1,TMP_0ad5d2dd-2e1a-4f87-be6b-f1454dab4f66,Junction,,1
TMP_29568285-4560-4634-82bf-2ed1d695502f,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_2d815458-a26a-4bf2-8b31-8e098092b975,Junction,00000终端头506276,1,TMP_abe5f771-29fb-4f2a-a204-00af9bbc634d,Junction,00000终端头506277,1
TMP_df5cc046-d0ea-4239-be32-eae81bd88c36,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_cb18f02d-874e-4334-a16a-e70a1d7fdfd4,Junction,00000终端头479511,1,TMP_31f60558-c26e-4418-af99-7d382d73dce2,Junction,00000终端头479512,1
TMP_e732e220-6633-4eba-a1af-fe4c8b321db8,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_9f10d5fc-4b10-4d0a-a729-8aea6a0e7146,Junction,00000支8#,1,TMP_9b263876-c304-496f-af50-a8bf02e2d877,Junction,00000配电站101,1
TMP_d8e872ca-9086-4527-8929-23698f283745,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_13576abd-6461-4107-8c2f-c1646c1a8d99,Junction,00000终端头506069,1,TMP_ed9821ec-f88d-419b-92d9-b35c1212855a,Junction,00000终端头506070,1
TMP_0c3512a7-efc7-4239-8bc1-df58f44e7ccf,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_a0d97603-bea9-4579-bf07-5a74dead56ce,Junction,00000终端头573485,1,TMP_ad7b1ab5-deae-44c9-8f1b-e6146deb0503,Junction,,1
TMP_2254f825-7570-4a3b-a751-0417c3cc177d,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_f8805e4d-446f-4171-9a9c-76f48088db3e,Junction,TMP00312874,1,TMP_29dbba9e-8a1b-4c18-93a0-a319fe2f99c9,Junction,TMP00312876,1
TMP_9efc855b-1750-41ef-a11e-084056dc0135,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_e7d8e1ca-584a-4d49-b5c0-0e29ce554ac7,Junction,TMP00131372#环网箱103,1,TMP_4f6d06fa-5cd0-4207-bd1a-b290afde60b9,Junction,00000员教争101,1
TMP_3f4d4cca-bb5f-4dba-beb0-b33eb5d6e41d,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_18b8be61-7b36-4ab2-8029-351be541586d,Junction,00000电站102,1,TMP_fcfba9c7-ac4f-409a-80f2-d3820c397505,Junction,00000电站102-假社员教SUB020_开关站101种号最间接头,1
TMP_419bc709-de6b-4605-9fd4-af8f9ee638a2,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_fcfba9c7-ac4f-409a-80f2-d3820c397505,Junction,00000电站102-假社员教SUB020_开关站101种号最间接头,1,TMP_87b614ca-2eae-4b12-a3d4-8eb4aafc2610,Junction,00000电站102-假社员教SUB020_开关站101,1
TMP_0a12a2d2-f898-4779-8416-b503eb3a7f12,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_87b614ca-2eae-4b12-a3d4-8eb4aafc2610,Junction,00000电站102-假社员教SUB020_开关站101,1,TMP_c1c2ee68-5b28-4e2a-bb60-814e9661303a,Junction,00000饭开关站101,1
TMP_28a90c0b-a9a1-4b08-a34d-6cd34b1fd5fd,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_264fc4c4-075f-42b0-b727-59c1df0d74e0,Junction,00000饭开关站104,1,TMP_a3dedf02-6d9e-41c7-a07d-328e0d857fa9,Junction,00000关站101,1
TMP_8a7b5fad-496f-4ff8-9758-566c556f175f,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_0bdf9aee-cee8-4837-bf06-5d15f92f4e9a,Junction,00000败支1#,1,TMP_111aff70-e9bd-4f5e-aad1-c9fadbfd82ec,Breaker,开关00028,1
TMP_5e4728e0-0a9e-4235-b86b-cd553431380c,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_111aff70-e9bd-4f5e-aad1-c9fadbfd82ec,Breaker,开关00028,2,TMP_22b9735f-01d1-40bd-953c-f417d14bd6f6,Fuse,刀闸0066,1
TMP_b8b51582-93b8-431f-94fa-8b8892c11035,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_111aff70-e9bd-4f5e-aad1-c9fadbfd82ec,Breaker,开关00028,2,TMP_5f97bda1-6e6f-4087-a5b4-8658104a48d9,Fuse,刀闸0064,1
TMP_81c0dff9-2ead-4d74-82a5-3f28c5924ea2,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_22b9735f-01d1-40bd-953c-f417d14bd6f6,Fuse,刀闸0066,1,TMP_350d4db8-81f5-428e-8058-388cebbce60d,PowerTransformer,配变2186,1
TMP_c353c1d7-744d-497a-a296-b3ed35663618,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_574c2c5c-cd10-4b37-a5da-6a5bd2925325,Fuse,刀闸0065,1,TMP_50c54722-5c03-44cc-9ee1-7a12b0e76353,Junction,TMP00131373#,1
TMP_682df0c2-d574-40a6-8154-bc11e9e00178,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_a51494f2-9b33-4dbd-b55a-e4d73d23179b,Breaker,开关00027,2,TMP_5f97bda1-6e6f-4087-a5b4-8658104a48d9,Fuse,刀闸0064,2
TMP_d357f459-a4ae-46b0-90eb-03605f38da61,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_a9a74a29-89b3-435b-bdfb-08c6dd45aa5a,Junction,00000争1#,1,TMP_cd02dc31-331b-4dda-90e5-34df4ee6036f,Breaker,开关00026,1
TMP_1621820e-090b-4143-bffc-d712cf337087,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_ad30a2da-b7b6-41b0-9d2c-c62b8963a029,Fuse,刀闸0062,1,TMP_94f5fd92-3eef-4301-8436-ceda13a43e4b,PowerTransformer,配变2157,1
TMP_d2cdfd05-3dba-4afb-b15c-3904ccf60b4f,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_ad30a2da-b7b6-41b0-9d2c-c62b8963a029,Fuse,刀闸0062,1,TMP_7fa95212-8617-4cdb-b7e0-b009a98636d6,Fuse,刀闸0020,1
TMP_6d32c11a-5d4c-4fee-a63b-d581639065e3,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_7fa95212-8617-4cdb-b7e0-b009a98636d6,Fuse,刀闸0020,1,TMP_f8805e4d-446f-4171-9a9c-76f48088db3e,Junction,TMP00312874,1
TMP_7f8b7053-b52a-486e-ab35-d4cd68c7f8ec,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_7fa95212-8617-4cdb-b7e0-b009a98636d6,Fuse,刀闸0020,1,TMP_fbd386d0-e8f1-4b3c-80f0-6157152109bf,RemoteUnit,故障指示器004,1
TMP_831c35cd-e228-45bb-a582-db94eac5a6bb,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_7fa95212-8617-4cdb-b7e0-b009a98636d6,Fuse,刀闸0020,1,TMP_f8805e4d-446f-4171-9a9c-76f48088db3e,Junction,TMP00312874,1
TMP_642d92ed-7326-437b-86ae-c301d80d4b81,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_fbd386d0-e8f1-4b3c-80f0-6157152109bf,RemoteUnit,故障指示器004,1,TMP_ad0b5fb3-9db9-4a1b-8fcb-6d89dd5f41da,Breaker,开关00017,1
TMP_3e446e9d-6a7c-43e4-962c-56a4c3f497d7,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_fbd386d0-e8f1-4b3c-80f0-6157152109bf,RemoteUnit,故障指示器004,1,TMP_ad0b5fb3-9db9-4a1b-8fcb-6d89dd5f41da,Breaker,开关00017,1
TMP_fd65e26f-723d-49fb-be36-ea64e376c7cc,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_fbd386d0-e8f1-4b3c-80f0-6157152109bf,RemoteUnit,故障指示器004,1,TMP_6413b3ea-0f1a-4ce2-abab-acdb2b1cccd6,Breaker,开关00018,1
TMP_bfae9717-df4c-4b30-b483-58e7bb857577,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_fbd386d0-e8f1-4b3c-80f0-6157152109bf,RemoteUnit,故障指示器004,1,TMP_ad0b5fb3-9db9-4a1b-8fcb-6d89dd5f41da,Breaker,开关00017,1
TMP_c18837ba-d174-45a6-a0c1-484685cd8547,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_6413b3ea-0f1a-4ce2-abab-acdb2b1cccd6,Breaker,开关00018,1,TMP_4774de0a-2a82-4132-a4f0-702d09d4b572,Breaker,开关00025,1
TMP_87f30df6-cb94-43bc-99c9-f355ed9bb3d6,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_6413b3ea-0f1a-4ce2-abab-acdb2b1cccd6,Breaker,开关00018,1,TMP_c6a856cc-1efa-43b4-a734-fb0efbb35ced,Junction,00000终端头573744,1
TMP_d8d788eb-ef50-42af-a0f7-a221e544ae6c,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_4774de0a-2a82-4132-a4f0-702d09d4b572,Breaker,开关00025,1,TMP_a7f9be80-1f47-46af-83c4-2bffa1859df8,Breaker,开关00005,2
TMP_4866b3d6-cf35-481f-8df4-37b9e4260c1c,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_368f8a19-176b-4345-9bed-1af72ecb78bc,Fuse,刀闸0060,1,TMP_16516ff2-fcbe-4c5c-abf0-0540e448097c,Junction,00000示分4#,1
TMP_a65e9388-961c-4c2f-b4b8-ec9691d477e8,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_368f8a19-176b-4345-9bed-1af72ecb78bc,Fuse,刀闸0060,1,TMP_b03210b4-1b71-4b84-b3dc-865183ad7682,Fuse,刀闸0061,1
TMP_7f3d463e-4f95-44da-bf30-801dfbe6bd71,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_47bd9f70-e15c-4a13-935a-035caca6957f,Junction,00000SUB020_开关站102,1,TMP_708912dc-9ff0-4fae-914c-8eb19868b3a2,Breaker,开关00002,2
TMP_5cbd10ad-7dcd-48a6-8fe8-4b7eb2628379,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_47bd9f70-e15c-4a13-935a-035caca6957f,Junction,00000SUB020_开关站102,1,TMP_708912dc-9ff0-4fae-914c-8eb19868b3a2,Breaker,开关00002,2
TMP_a94bfeec-9674-43eb-b989-f663f68f76c8,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_47bd9f70-e15c-4a13-935a-035caca6957f,Junction,00000SUB020_开关站102,1,TMP_708912dc-9ff0-4fae-914c-8eb19868b3a2,Breaker,开关00002,2
TMP_8b70a57f-384d-4a8c-829d-254ae117da1d,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_47bd9f70-e15c-4a13-935a-035caca6957f,Junction,00000SUB020_开关站102,1,TMP_708912dc-9ff0-4fae-914c-8eb19868b3a2,Breaker,开关00002,2
TMP_2efa36d5-7b2d-4e04-964b-11298bdca058,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_47bd9f70-e15c-4a13-935a-035caca6957f,Junction,00000SUB020_开关站102,1,TMP_708912dc-9ff0-4fae-914c-8eb19868b3a2,Breaker,开关00002,2
TMP_c8b6e1c8-02e1-44ec-a93f-e657085e25cd,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_47bd9f70-e15c-4a13-935a-035caca6957f,Junction,00000SUB020_开关站102,1,TMP_708912dc-9ff0-4fae-914c-8eb19868b3a2,Breaker,开关00002,2
TMP_ed90145b-b6a7-4b99-9614-151764a0afa6,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_708912dc-9ff0-4fae-914c-8eb19868b3a2,Breaker,开关00002,2,TMP_73536e48-7b02-4f4f-a759-e54ee3d0f66e,Breaker,开关00019,1
TMP_7649e2a7-d2ea-4505-8524-cb0b0e568112,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_708912dc-9ff0-4fae-914c-8eb19868b3a2,Breaker,开关00002,2,TMP_73536e48-7b02-4f4f-a759-e54ee3d0f66e,Breaker,开关00019,1
TMP_9ac34bc8-9635-47e0-a563-fa3b95b9789f,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_708912dc-9ff0-4fae-914c-8eb19868b3a2,Breaker,开关00002,2,TMP_73536e48-7b02-4f4f-a759-e54ee3d0f66e,Breaker,开关00019,1
